"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046328","regulation of JNK cascade","4/114","139/18842",0.0287769784172662,4.75627918717657,3.46791406601606,0.0101288713467338,0.447802733224022,0.447802733224022,"EDN1/ERBB3/ERN2/ERBB2",4
"GO:0097205","renal filtration","2/114","26/18842",0.0769230769230769,12.7139001349528,4.66319137552004,0.0107266694002754,0.470692657265814,0.470692657265814,"EDN1/TMEM63C",2
"GO:0007043","cell-cell junction assembly","4/114","142/18842",0.028169014084507,4.65579441561651,3.41164499972993,0.0108917356669128,0.473885816471022,0.473885816471022,"ILDR1/CLDN3/JUP/LSR",4
"GO:1903036","positive regulation of response to wounding","3/114","76/18842",0.0394736842105263,6.52423822714681,3.76488780909751,0.011009364983983,0.473885816471022,0.473885816471022,"DMTN/CLDN3/CLDN4",3
"GO:0048638","regulation of developmental growth","5/114","221/18842",0.0226244343891403,3.73938239263317,3.19599430604026,0.0110970778416712,0.473885816471022,0.473885816471022,"NEDD4L/FGFR3/EDN1/JUP/MIR200B",5
"GO:0006650","glycerophospholipid metabolic process","6/114","308/18842",0.0194805194805195,3.21975393028025,3.06446250988812,0.0111218099784015,0.473885816471022,0.473885816471022,"SERINC2/PIGZ/STARD10/SLC44A4/PGAP3/PLA2G4F",6
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","4/114","144/18842",0.0277777777777778,4.5911306042885,3.37499837853257,0.0114203850969624,0.481217551024907,0.481217551024907,"LGALS9C/KLF4/IHH/LGALS9B",4
"GO:0006656","phosphatidylcholine biosynthetic process","2/114","27/18842",0.0740740740740741,12.2430149447693,4.56111748387639,0.0115394004582503,0.481217551024907,0.481217551024907,"STARD10/SLC44A4",2
"GO:0014044","Schwann cell development","2/114","27/18842",0.0740740740740741,12.2430149447693,4.56111748387639,0.0115394004582503,0.481217551024907,0.481217551024907,"ERBB3/ERBB2",2
"GO:0050678","regulation of epithelial cell proliferation","6/114","312/18842",0.0192307692307692,3.17847503373819,3.02726803057891,0.0117953920884316,0.488428911830828,0.488428911830828,"ERBB3/SIRT6/SGPP2/IHH/ERBB2/VDR",6
"GO:0038127","ERBB signaling pathway","4/114","146/18842",0.0273972602739726,4.52823840422975,3.33901754579224,0.0119653010305159,0.49199979062541,0.49199979062541,"GPRC5A/ERBB3/GRB7/ERBB2",4
"GO:0070664","negative regulation of leukocyte proliferation","3/114","79/18842",0.0379746835443038,6.27648234510326,3.66661740637754,0.0122239588665565,0.498525988712195,0.498525988712195,"LGALS9C/IHH/LGALS9B",3
"GO:0045684","positive regulation of epidermis development","2/114","28/18842",0.0714285714285714,11.8057644110276,4.46429248861204,0.0123783663863912,0.498525988712195,0.498525988712195,"KDF1/VDR",2
"GO:0048713","regulation of oligodendrocyte differentiation","2/114","28/18842",0.0714285714285714,11.8057644110276,4.46429248861204,0.0123783663863912,0.498525988712195,0.498525988712195,"CLCN2/HES5",2
"GO:0031214","biomineral tissue development","4/114","148/18842",0.027027027027027,4.46704599336178,3.30368051289265,0.0125266560077935,0.499019902410551,0.499019902410551,"RFLNA/CNNM4/FGFR3/VDR",4
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","3/114","80/18842",0.0375,6.19802631578947,3.63498482078712,0.0126452322209476,0.499019902410551,0.499019902410551,"DMTN/FGFR3/GPRC5A",3
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","3/114","80/18842",0.0375,6.19802631578947,3.63498482078712,0.0126452322209476,0.499019902410551,0.499019902410551,"KLF4/EYA2/UNC5B",3
"GO:0043009","chordate embryonic development","5/114","230/18842",0.0217391304347826,3.593058733791,3.08701294046254,0.0130088791455607,0.505650438648735,0.505650438648735,"EDN1/CRB2/HOXB9/HES5/CDX2",5
"GO:0043954","cellular component maintenance","3/114","81/18842",0.037037037037037,6.12150747238467,3.60388586577718,0.0130747512068274,0.505650438648735,0.505650438648735,"TPRN/CLDN3/INAVA",3
"GO:0046503","glycerolipid catabolic process","3/114","81/18842",0.037037037037037,6.12150747238467,3.60388586577718,0.0130747512068274,0.505650438648735,0.505650438648735,"MGLL/PAK4/PLA2G4F",3
"GO:0090313","regulation of protein targeting to membrane","2/114","29/18842",0.0689655172413793,11.3986690865094,4.37226452638104,0.0132432257741335,0.505650438648735,0.505650438648735,"DMTN/ERBB2",2
"GO:1903533","regulation of protein targeting","2/114","29/18842",0.0689655172413793,11.3986690865094,4.37226452638104,0.0132432257741335,0.505650438648735,0.505650438648735,"DMTN/ERBB2",2
"GO:0003073","regulation of systemic arterial blood pressure","3/114","82/18842",0.0365853658536585,6.04685494223363,3.57330454377861,0.0135125384938261,0.509318758613446,0.509318758613446,"GPR37L1/EDN1/HSD11B2",3
"GO:0043537","negative regulation of blood vessel endothelial cell migration","3/114","82/18842",0.0365853658536585,6.04685494223363,3.57330454377861,0.0135125384938261,0.509318758613446,0.509318758613446,"KLF4/JUP/MIR200B",3
"GO:0051051","negative regulation of transport","7/114","418/18842",0.0167464114832536,2.76785864181986,2.85169066748974,0.0136138154333883,0.509867737250468,0.509867737250468,"NEDD4L/EDN1/ERBB3/PROM2/SIRT6/CLDN3/WNK4",7
"GO:0014037","Schwann cell differentiation","2/114","30/18842",0.0666666666666667,11.0187134502924,4.28463467106802,0.0141336403182081,0.516185124664992,0.516185124664992,"ERBB3/ERBB2",2
"GO:0032414","positive regulation of ion transmembrane transporter activity","2/114","30/18842",0.0666666666666667,11.0187134502924,4.28463467106802,0.0141336403182081,0.516185124664992,0.516185124664992,"EDN1/WNK2",2
"GO:0060135","maternal process involved in female pregnancy","2/114","30/18842",0.0666666666666667,11.0187134502924,4.28463467106802,0.0141336403182081,0.516185124664992,0.516185124664992,"IHH/VDR",2
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","2/114","30/18842",0.0666666666666667,11.0187134502924,4.28463467106802,0.0141336403182081,0.516185124664992,0.516185124664992,"LGALS9C/LGALS9B",2
"GO:0043588","skin development","5/114","236/18842",0.0211864406779661,3.50170978293191,3.01734604472503,0.0144004395055868,0.5167588464839,0.5167588464839,"KDF1/KLF4/VDR/CLDN4/LSR",5
"GO:0046883","regulation of hormone secretion","5/114","236/18842",0.0211864406779661,3.50170978293191,3.01734604472503,0.0144004395055868,0.5167588464839,0.5167588464839,"EDN1/SIRT6/SYT7/ILDR1/HNF4A",5
"GO:0007498","mesoderm development","3/114","84/18842",0.0357142857142857,5.90288220551378,3.51363412651053,0.0144130018407074,0.5167588464839,0.5167588464839,"KLF4/EYA2/CRB2",3
"GO:0015833","peptide transport","5/114","238/18842",0.0210084033613445,3.47228365030223,2.99462406312633,0.0148856902863383,0.523607904217264,0.523607904217264,"EDN1/SIRT6/SYT7/ILDR1/HNF4A",5
"GO:0016049","cell growth","7/114","426/18842",0.0164319248826291,2.7158800757763,2.79481314934402,0.014965486521663,0.523607904217264,0.523607904217264,"NEDD4L/EDN1/JUP/HNF4A/SLC44A4/PAK4/ERBB2",7
"GO:0010765","positive regulation of sodium ion transport","2/114","31/18842",0.0645161290322581,10.6632710809281,4.20104920399227,0.0150492747980812,0.523607904217264,0.523607904217264,"PRSS8/WNK2",2
"GO:0030513","positive regulation of BMP signaling pathway","2/114","31/18842",0.0645161290322581,10.6632710809281,4.20104920399227,0.0150492747980812,0.523607904217264,0.523607904217264,"CRB2/HES5",2
"GO:0046640","regulation of alpha-beta T cell proliferation","2/114","31/18842",0.0645161290322581,10.6632710809281,4.20104920399227,0.0150492747980812,0.523607904217264,0.523607904217264,"LGALS9C/LGALS9B",2
"GO:0043410","positive regulation of MAPK cascade","7/114","428/18842",0.0163551401869159,2.70318904738482,2.78079754176071,0.0153178810645687,0.529818474468613,0.529818474468613,"GPR37L1/FGFR3/EDN1/ERBB3/INAVA/ERN2/ERBB2",7
"GO:0023061","signal release","7/114","430/18842",0.0162790697674419,2.6906160750714,2.76686161829071,0.0156761670901932,0.539040131522432,0.539040131522432,"EDN1/SIRT6/SYT7/ILDR1/HNF4A/SLC44A4/WNK4",7
"GO:0006506","GPI anchor biosynthetic process","2/114","32/18842",0.0625,10.3300438596491,4.12119322141316,0.015989797051574,0.543468246608412,0.543468246608412,"PIGZ/PGAP3",2
"GO:0180046","GPI anchored protein biosynthesis","2/114","32/18842",0.0625,10.3300438596491,4.12119322141316,0.015989797051574,0.543468246608412,0.543468246608412,"PIGZ/PGAP3",2
"GO:0050886","endocrine process","3/114","89/18842",0.0337078651685393,5.5712596096984,3.37251750804227,0.016810184352224,0.556953532680889,0.556953532680889,"EDN1/HSD11B2/WNK4",3
"GO:0010001","glial cell differentiation","4/114","162/18842",0.0246913580246914,4.08100498158978,3.07270008158518,0.0169298544507945,0.556953532680889,0.556953532680889,"ERBB3/CLCN2/HES5/ERBB2",4
"GO:0006505","GPI anchor metabolic process","2/114","33/18842",0.0606060606060606,10.0170122275385,4.04478531412303,0.0169548779506597,0.556953532680889,0.556953532680889,"PIGZ/PGAP3",2
"GO:0032411","positive regulation of transporter activity","2/114","33/18842",0.0606060606060606,10.0170122275385,4.04478531412303,0.0169548779506597,0.556953532680889,0.556953532680889,"EDN1/WNK2",2
"GO:0034311","diol metabolic process","2/114","33/18842",0.0606060606060606,10.0170122275385,4.04478531412303,0.0169548779506597,0.556953532680889,0.556953532680889,"SGPP2/ACER2",2
"GO:0046633","alpha-beta T cell proliferation","2/114","33/18842",0.0606060606060606,10.0170122275385,4.04478531412303,0.0169548779506597,0.556953532680889,0.556953532680889,"LGALS9C/LGALS9B",2
"GO:0003002","regionalization","5/114","247/18842",0.0202429149797571,3.34576319340862,2.89529788454005,0.0172051951157798,0.562036373782139,0.562036373782139,"CRB2/IHH/HOXB9/HES5/CDX2",5
"GO:0072009","nephron epithelium development","3/114","90/18842",0.0333333333333333,5.5093567251462,3.34557484744438,0.0173147743981122,0.56249101359613,0.56249101359613,"EDN1/HES5/WNK4",3
"GO:0009792","embryo development ending in birth or egg hatching","5/114","248/18842",0.0201612903225806,3.33227221279004,2.8845453104088,0.0174768812937479,0.564637703336469,0.56463770333647,"EDN1/CRB2/HOXB9/HES5/CDX2",5
"GO:0035633","maintenance of blood-brain barrier","2/114","34/18842",0.0588235294117647,9.72239422084623,3.97157311282322,0.0179441913774381,0.576567460652108,0.576567460652108,"CLDN3/LSR",2
"GO:0021782","glial cell development","3/114","93/18842",0.032258064516129,5.33163554046406,3.26710451807564,0.0188790622074973,0.599298900525147,0.599298900525147,"ERBB3/HES5/ERBB2",3
"GO:0045429","positive regulation of nitric oxide biosynthetic process","2/114","35/18842",0.0571428571428571,9.44461152882205,3.90132953748247,0.0189574142002853,0.599298900525147,0.599298900525147,"EDN1/KLF4",2
"GO:0051385","response to mineralocorticoid","2/114","35/18842",0.0571428571428571,9.44461152882205,3.90132953748247,0.0189574142002853,0.599298900525147,0.599298900525147,"EDN1/SCNN1A",2
"GO:0021700","developmental maturation","5/114","254/18842",0.0196850393700787,3.25355712114933,2.82116051724597,0.0191669249442156,0.602681918032021,0.602681918032021,"RFLNA/FGFR3/EDN1/IGSF9/HES5",5
"GO:0030282","bone mineralization","3/114","96/18842",0.03125,5.16502192982456,3.19195898821204,0.0205192974487846,0.641773771270496,0.641773771270496,"RFLNA/FGFR3/VDR",3
"GO:0007254","JNK cascade","4/114","173/18842",0.023121387283237,3.82151911570835,2.9087354291394,0.0209929032578325,0.649045700654343,0.649045700654343,"EDN1/ERBB3/ERN2/ERBB2",4
"GO:0086005","ventricular cardiac muscle cell action potential","2/114","37/18842",0.0540540540540541,8.93409198672357,3.7689478179968,0.0210543102971925,0.649045700654343,0.649045700654343,"NEDD4L/JUP",2
"GO:0051899","membrane depolarization","3/114","97/18842",0.0309278350515464,5.11177428106348,3.16760566200188,0.0210829470790781,0.649045700654343,0.649045700654343,"NEDD4L/EDN1/CLCN2",3
"GO:0050679","positive regulation of epithelial cell proliferation","4/114","174/18842",0.0229885057471264,3.79955636216979,2.89450059722813,0.0213894007522685,0.653813015155746,0.653813015155746,"ERBB3/SIRT6/IHH/ERBB2",4
"GO:0007409","axonogenesis","6/114","357/18842",0.0168067226890756,2.77782692024178,2.64589471489724,0.0214601891029012,0.653813015155746,0.653813015155746,"EDN1/SEMA4G/EPHA10/JUP/UNC5B/IGSF9",6
"GO:0032689","negative regulation of type II interferon production","2/114","38/18842",0.0526315789473684,8.69898430286242,3.70645567929891,0.0221373520271711,0.670967164534877,0.670967164534877,"LGALS9C/LGALS9B",2
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","5/114","265/18842",0.0188679245283019,3.11850380668653,2.70971175430467,0.0225381350850883,0.679611457950354,0.679611457950354,"FGFR3/ERBB3/KLF4/UNC5B/DDR1",5
"GO:0046634","regulation of alpha-beta T cell activation","3/114","100/18842",0.03,4.95842105263158,3.09651166973629,0.0228246530863932,0.684739592591795,0.684739592591796,"LGALS9C/IHH/LGALS9B",3
"GO:0055080","monoatomic cation homeostasis","7/114","466/18842",0.0150214592274678,2.48275732249078,2.52869380625292,0.0231879261763799,0.685731058603278,0.685731058603278,"CNNM4/DMTN/EDN1/SCNN1A/SLC9A2/CNNM2/WNK4",7
"GO:0070633","transepithelial transport","2/114","39/18842",0.0512820512820513,8.47593342330184,3.64621988939727,0.0232430400185659,0.685731058603278,0.685731058603278,"EDN1/CLDN3",2
"GO:0140353","lipid export from cell","2/114","39/18842",0.0512820512820513,8.47593342330184,3.64621988939727,0.0232430400185659,0.685731058603278,0.685731058603278,"EDN1/WNK4",2
"GO:0010596","negative regulation of endothelial cell migration","3/114","101/18842",0.0297029702970297,4.90932777488275,3.07344249492228,0.023422144048226,0.685731058603278,0.685731058603278,"KLF4/JUP/MIR200B",3
"GO:0006575","modified amino acid metabolic process","4/114","179/18842",0.0223463687150838,3.69342350289131,2.82487433572684,0.0234408065951121,0.685731058603278,0.685731058603278,"GGT6/ETHE1/SERINC2/CKMT1B",4
"GO:0071695","anatomical structure maturation","4/114","180/18842",0.0222222222222222,3.6729044834308,2.81124890693098,0.0238649515315945,0.694682747553346,0.694682747553346,"RFLNA/FGFR3/EDN1/HES5",4
"GO:0001953","negative regulation of cell-matrix adhesion","2/114","40/18842",0.05,8.2640350877193,3.58810055039858,0.0243710657194468,0.702460129560524,0.702460129560524,"DMTN/ACER2",2
"GO:0019433","triglyceride catabolic process","2/114","40/18842",0.05,8.2640350877193,3.58810055039858,0.0243710657194468,0.702460129560524,0.702460129560524,"MGLL/PAK4",2
"GO:0055007","cardiac muscle cell differentiation","3/114","103/18842",0.029126213592233,4.81400102197241,3.0282024880211,0.0246425044420051,0.705805257630176,0.705805257630176,"EDN1/SIRT6/MIR200B",3
"GO:0090276","regulation of peptide hormone secretion","4/114","182/18842",0.021978021978022,3.63254289570079,2.78428720020609,0.0247271909986082,0.705805257630176,0.705805257630176,"SIRT6/SYT7/ILDR1/HNF4A",4
"GO:0001990","regulation of systemic arterial blood pressure by hormone","2/114","41/18842",0.0487804878048781,8.06247325631151,3.53196970674289,0.0255211234246807,0.724947853802524,0.724947853802524,"EDN1/HSD11B2",2
"GO:0007224","smoothened signaling pathway","3/114","105/18842",0.0285714285714286,4.72230576441103,2.98411369734616,0.0258966839177925,0.732079333829905,0.732079333829905,"DISP2/IHH/HES5",3
"GO:0045766","positive regulation of angiogenesis","4/114","185/18842",0.0216216216216216,3.57363679468943,2.74454853611467,0.0260555720968156,0.733046717364957,0.733046717364957,"KLF4/SIRT6/JUP/PAK4",4
"GO:0002791","regulation of peptide secretion","4/114","186/18842",0.021505376344086,3.55442369364271,2.73148512340036,0.0265077422178935,0.736728574580342,0.736728574580342,"SIRT6/SYT7/ILDR1/HNF4A",4
"GO:0048705","skeletal system morphogenesis","3/114","106/18842",0.0283018867924528,4.67775571002979,2.96248440147633,0.0265364450832233,0.736728574580342,0.736728574580342,"RFLNA/FGFR3/HOXB9",3
"GO:0007389","pattern specification process","5/114","277/18842",0.0180505415162455,2.98340616885173,2.59455431958937,0.0266314881820298,0.736728574580342,0.736728574580342,"CRB2/IHH/HOXB9/HES5/CDX2",5
"GO:0008015","blood circulation","7/114","480/18842",0.0145833333333333,2.41034356725146,2.44199206983157,0.0266876167322471,0.736728574580342,0.736728574580342,"NEDD4L/GPR37L1/EDN1/SCNN1A/JUP/HSD11B2/WNK4",7
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","4/114","188/18842",0.0212765957446809,3.51661067562523,2.70562543576187,0.0274261992232795,0.738774387858859,0.738774387858859,"FGFR3/ERBB3/UNC5B/DDR1",4
"GO:0090087","regulation of peptide transport","4/114","188/18842",0.0212765957446809,3.51661067562523,2.70562543576187,0.0274261992232795,0.738774387858859,0.738774387858859,"SIRT6/SYT7/ILDR1/HNF4A",4
"GO:0007423","sensory organ development","6/114","379/18842",0.0158311345646438,2.61658103041244,2.48041671075914,0.0277220506841419,0.738774387858859,0.738774387858859,"TPRN/ESRP1/CLDN3/CRB2/SLC44A4/HES5",6
"GO:0032355","response to estradiol","3/114","108/18842",0.0277777777777778,4.5911306042885,2.920024665708,0.0278412805175933,0.738774387858859,0.738774387858859,"MMP15/FOXA1/IHH",3
"GO:0001755","neural crest cell migration","2/114","43/18842",0.0465116279069767,7.687474500204,3.42521386226466,0.0278861261259008,0.738774387858859,0.738774387858859,"EDN1/SEMA4G",2
"GO:0007528","neuromuscular junction development","2/114","43/18842",0.0465116279069767,7.687474500204,3.42521386226466,0.0278861261259008,0.738774387858859,0.738774387858859,"NEDD4L/ERBB3",2
"GO:0090497","mesenchymal cell migration","2/114","43/18842",0.0465116279069767,7.687474500204,3.42521386226466,0.0278861261259008,0.738774387858859,0.738774387858859,"EDN1/SEMA4G",2
"GO:1902305","regulation of sodium ion transmembrane transport","2/114","43/18842",0.0465116279069767,7.687474500204,3.42521386226466,0.0278861261259008,0.738774387858859,0.738774387858859,"NEDD4L/WNK2",2
"GO:1904018","positive regulation of vasculature development","4/114","189/18842",0.0211640211640212,3.49800426993409,2.69282687790546,0.0278925023987528,0.738774387858859,0.738774387858859,"KLF4/SIRT6/JUP/PAK4",4
